pH,Ra,fSorb,k2,k1,totRa,sites
2.5,5.9786510932e-10,5.83553771533e-05,-5.67,3.0,5.979e-10,0.005
2.6,5.97855253287e-10,7.483979428e-05,-5.67,3.0,5.979e-10,0.005
2.7,5.97842774937e-10,9.57100903162e-05,-5.67,3.0,5.979e-10,0.005
2.8,5.97826999707e-10,0.0001220944857,-5.67,3.0,5.979e-10,0.005
2.9,5.97807079671e-10,0.000155411154039,-5.67,3.0,5.979e-10,0.005
3.0,5.97781948407e-10,0.000197443707978,-5.67,3.0,5.979e-10,0.005
3.1,5.97750264248e-10,0.000250436113062,-5.67,3.0,5.979e-10,0.005
3.2,5.97710338957e-10,0.000317211980264,-5.67,3.0,5.979e-10,0.005
3.3,5.97660048186e-10,0.000401324325138,-5.67,3.0,5.979e-10,0.005
3.4,5.97596719097e-10,0.000507243524001,-5.67,3.0,5.979e-10,0.005
3.5,5.97516989379e-10,0.000640593110888,-5.67,3.0,5.979e-10,0.005
3.6,5.97416630516e-10,0.000808445365446,-5.67,3.0,5.979e-10,0.005
3.7,5.97290326414e-10,0.00101969156381,-5.67,3.0,5.979e-10,0.005
3.8,5.97131396439e-10,0.00128550520321,-5.67,3.0,5.979e-10,0.005
3.9,5.96931449428e-10,0.0016199206757,-5.67,3.0,5.979e-10,0.005
4.0,5.96679952366e-10,0.00204055466466,-5.67,3.0,5.979e-10,0.005
4.1,5.96363694039e-10,0.00256950319619,-5.67,3.0,5.979e-10,0.005
4.2,5.95966120282e-10,0.00323445345041,-5.67,3.0,5.979e-10,0.005
4.3,5.95466513597e-10,0.0040700558672,-5.67,3.0,5.979e-10,0.005
4.4,5.94838986187e-10,0.00511960831744,-5.67,3.0,5.979e-10,0.005
4.5,5.94051252674e-10,0.00643710875732,-5.67,3.0,5.979e-10,0.005
4.6,5.93063148037e-10,0.00808973400736,-5.67,3.0,5.979e-10,0.005
4.7,5.91824859564e-10,0.010160796849,-5.67,3.0,5.979e-10,0.005
4.8,5.90274851884e-10,0.0127532164509,-5.67,3.0,5.979e-10,0.005
4.9,5.88337485876e-10,0.0159935007928,-5.67,3.0,5.979e-10,0.005
5.0,5.85920372087e-10,0.0200361731276,-5.67,3.0,5.979e-10,0.005
5.1,5.82911565804e-10,0.0250684632815,-5.67,3.0,5.979e-10,0.005
5.2,5.79176815193e-10,0.0313149101974,-5.67,3.0,5.979e-10,0.005
5.3,5.74557227623e-10,0.039041265056,-5.67,3.0,5.979e-10,0.005
5.4,5.68867926394e-10,0.0485567379261,-5.67,3.0,5.979e-10,0.005
5.5,5.61898576159e-10,0.0602131189848,-5.67,3.0,5.979e-10,0.005
5.6,5.53416847632e-10,0.074398983723,-5.67,3.0,5.979e-10,0.005
5.7,5.4317634373e-10,0.0915264363104,-5.67,3.0,5.979e-10,0.005
5.8,5.30930425472e-10,0.112007985496,-5.67,3.0,5.979e-10,0.005
5.9,5.16453211699e-10,0.136221422146,-5.67,3.0,5.979e-10,0.005
6.0,4.99568077167e-10,0.1644621556,-5.67,3.0,5.979e-10,0.005
6.1,4.80182213509e-10,0.196885409752,-5.67,3.0,5.979e-10,0.005
6.2,4.58323223647e-10,0.233445018152,-5.67,3.0,5.979e-10,0.005
6.3,4.34170812244e-10,0.273840421067,-5.67,3.0,5.979e-10,0.005
6.4,4.08074556931e-10,0.317486942748,-5.67,3.0,5.979e-10,0.005
6.5,3.80549030702e-10,0.363523949319,-5.67,3.0,5.979e-10,0.005
6.6,3.52241333867e-10,0.410869152255,-5.67,3.0,5.979e-10,0.005
6.7,3.23873069279e-10,0.458315655998,-5.67,3.0,5.979e-10,0.005
6.8,2.96166668559e-10,0.504655178861,-5.67,3.0,5.979e-10,0.005
6.9,2.69771300279e-10,0.548801973108,-5.67,3.0,5.979e-10,0.005
7.0,2.45203728518e-10,0.589891740227,-5.67,3.0,5.979e-10,0.005
7.1,2.22814364918e-10,0.62733840957,-5.67,3.0,5.979e-10,0.005
7.2,2.02780904383e-10,0.660844782768,-5.67,3.0,5.979e-10,0.005
7.3,1.8512481497e-10,0.690374954056,-5.67,3.0,5.979e-10,0.005
7.4,1.69741945517e-10,0.716103118386,-5.67,3.0,5.979e-10,0.005
7.5,1.56438014712e-10,0.738354215233,-5.67,3.0,5.979e-10,0.005
7.6,1.44961598447e-10,0.75754875657,-5.67,3.0,5.979e-10,0.005
7.7,1.35029693265e-10,0.774160071475,-5.67,3.0,5.979e-10,0.005
7.8,1.26342089776e-10,0.788690266305,-5.67,3.0,5.979e-10,0.005
7.9,1.18576738772e-10,0.801677974959,-5.67,3.0,5.979e-10,0.005
8.0,1.11325526206e-10,0.813805776541,-5.67,3.0,5.979e-10,0.005
8.1,1.03305421946e-10,0.827219565235,-5.67,3.0,5.979e-10,0.005
8.2,1.02293549985e-10,0.828911941821,-5.67,3.0,5.979e-10,0.005
8.3,1.00251162456e-10,0.832327876809,-5.67,3.0,5.979e-10,0.005
8.4,9.79695677935e-11,0.836143890628,-5.67,3.0,5.979e-10,0.005
8.5,9.56216721773e-11,0.840070794151,-5.67,3.0,5.979e-10,0.005
8.6,9.32679589848e-11,0.844007427689,-5.67,3.0,5.979e-10,0.005
8.7,9.09469323272e-11,0.847889392328,-5.67,3.0,5.979e-10,0.005
8.8,8.8694501949e-11,0.851656628284,-5.67,3.0,5.979e-10,0.005
8.9,8.6546752724e-11,0.855248782867,-5.67,3.0,5.979e-10,0.005
9.0,8.45374803188e-11,0.858609332131,-5.67,3.0,5.979e-10,0.005
9.1,8.269461271e-11,0.861691565964,-5.67,3.0,5.979e-10,0.005
9.2,8.10374575391e-11,0.86446319194,-5.67,3.0,5.979e-10,0.005
9.3,7.95755613582e-11,0.866908243254,-5.67,3.0,5.979e-10,0.005
9.4,7.83091866968e-11,0.869026280822,-5.67,3.0,5.979e-10,0.005
9.5,7.72309573732e-11,0.870829641456,-5.67,3.0,5.979e-10,0.005
9.6,7.63280753467e-11,0.872339730144,-5.67,3.0,5.979e-10,0.005
9.7,7.55845881534e-11,0.873583227708,-5.67,3.0,5.979e-10,0.005
9.8,7.49833663896e-11,0.874588783426,-5.67,3.0,5.979e-10,0.005
9.9,7.45076381366e-11,0.875384448676,-5.67,3.0,5.979e-10,0.005
10.0,7.41420684757e-11,0.875995871424,-5.67,3.0,5.979e-10,0.005
2.0,5.97891390217e-10,1.4400038468e-05,-5.67,3.0,5.979e-10,0.0045
2.1,5.97888739218e-10,1.883388861e-05,-5.67,3.0,5.979e-10,0.0045
2.2,5.97885338166e-10,2.45222177622e-05,-5.67,3.0,5.979e-10,0.0045
2.3,5.97880988911e-10,3.17964358589e-05,-5.67,3.0,5.979e-10,0.0045
2.4,5.97875443318e-10,4.10715537714e-05,-5.67,3.0,5.979e-10,0.0045
2.5,5.97868390518e-10,5.28675062719e-05,-5.67,3.0,5.979e-10,0.0045
2.6,5.97859440775e-10,6.78361348051e-05,-5.67,3.0,5.979e-10,0.0045
2.7,5.97848105065e-10,8.67953420305e-05,-5.67,3.0,5.979e-10,0.0045
2.8,5.9783376927e-10,0.000110772252885,-5.67,3.0,5.979e-10,0.0045
2.9,5.97815661602e-10,0.000141057698612,-5.67,3.0,5.979e-10,0.0045
3.0,5.97792811555e-10,0.00017927487038,-5.67,3.0,5.979e-10,0.0045
3.1,5.97763998257e-10,0.000227465701622,-5.67,3.0,5.979e-10,0.0045
3.2,5.97727685553e-10,0.000288199443051,-5.67,3.0,5.979e-10,0.0045
3.3,5.97681940469e-10,0.000364709033283,-5.67,3.0,5.979e-10,0.0045
3.4,5.97624330871e-10,0.000461062266265,-5.67,3.0,5.979e-10,0.0045
3.5,5.97551797049e-10,0.00058237656966,-5.67,3.0,5.979e-10,0.0045
3.6,5.97460490698e-10,0.000735088312427,-5.67,3.0,5.979e-10,0.0045
3.7,5.97345573168e-10,0.000927290235825,-5.67,3.0,5.979e-10,0.0045
3.8,5.97200962936e-10,0.00116915381167,-5.67,3.0,5.979e-10,0.0045
3.9,5.97019019984e-10,0.00147345712661,-5.67,3.0,5.979e-10,0.0045
4.0,5.96790152032e-10,0.00185624346546,-5.67,3.0,5.979e-10,0.0045
4.1,5.9650232444e-10,0.0023376410102,-5.67,3.0,5.979e-10,0.0045
4.2,5.96140452071e-10,0.00294287996153,-5.67,3.0,5.979e-10,0.0045
4.30000000001,5.95685647628e-10,0.00370354971065,-5.67,3.0,5.979e-10,0.0045
4.4,5.95114297214e-10,0.00465914498411,-5.67,3.0,5.979e-10,0.0045
4.5,5.94396930771e-10,0.0058589550577,-5.67,3.0,5.979e-10,0.0045
4.6,5.93496853462e-10,0.00736435279813,-5.67,3.0,5.979e-10,0.0045
4.7,5.92368505704e-10,0.00925153754139,-5.67,3.0,5.979e-10,0.0045
4.8,5.90955526956e-10,0.0116147734471,-5.67,3.0,5.979e-10,0.0045
4.9,5.89188515392e-10,0.0145701364911,-5.67,3.0,5.979e-10,0.0045
5.0,5.86982507921e-10,0.0182597291838,-5.67,3.0,5.979e-10,0.0045
5.1,5.84234260594e-10,0.0228562291453,-5.67,3.0,5.979e-10,0.0045
5.2,5.80819498193e-10,0.028567489224,-5.67,3.0,5.979e-10,0.0045
5.3,5.76590435417e-10,0.0356406833634,-5.67,3.0,5.979e-10,0.0045
5.4,5.71374055196e-10,0.0443651861582,-5.67,3.0,5.979e-10,0.0045
5.5,5.64971916322e-10,0.0550728945944,-5.67,3.0,5.979e-10,0.0045
5.6,5.57162434562e-10,0.0681344128416,-5.67,3.0,5.979e-10,0.0045
5.7,5.47707064737e-10,0.0839487125991,-5.67,3.0,5.979e-10,0.0045
5.8,5.36361783914e-10,0.102923927222,-5.67,3.0,5.979e-10,0.0045
5.9,5.22895274285e-10,0.125446940483,-5.67,3.0,5.979e-10,0.0045
6.0,5.07114503945e-10,0.151840602199,-5.67,3.0,5.979e-10,0.0045
6.1,4.88896967403e-10,0.182309805314,-5.67,3.0,5.979e-10,0.0045
6.2,4.68226543317e-10,0.216881513101,-5.67,3.0,5.979e-10,0.0045
6.3,4.45227081412e-10,0.255348584359,-5.67,3.0,5.979e-10,0.0045
6.4,4.20185364562e-10,0.297231368854,-5.67,3.0,5.979e-10,0.0045
6.5,3.93554443199e-10,0.341772130458,-5.67,3.0,5.979e-10,0.0045
6.6,3.65930866338e-10,0.387973128721,-5.67,3.0,5.979e-10,0.0045
6.7,3.38005300672e-10,0.434679209446,-5.67,3.0,5.979e-10,0.0045
6.8,3.10493814693e-10,0.480692733412,-5.67,3.0,5.979e-10,0.0045
6.9,2.84063522674e-10,0.524897938327,-5.67,3.0,5.979e-10,0.0045
7.0,2.59268247669e-10,0.566368543788,-5.67,3.0,5.979e-10,0.0045
7.1,2.36506364368e-10,0.604438259963,-5.67,3.0,5.979e-10,0.0045
7.2,2.16005782038e-10,0.638725903934,-5.67,3.0,5.979e-10,0.0045
7.3,1.9783345981e-10,0.669119485181,-5.67,3.0,5.979e-10,0.0045
7.4,1.81921763406e-10,0.695732123422,-5.67,3.0,5.979e-10,0.0045
7.5,1.68102403432e-10,0.718845286115,-5.67,3.0,5.979e-10,0.0045
7.6,1.56139885884e-10,0.738852841806,-5.67,3.0,5.979e-10,0.0045
7.7,1.45758669053e-10,0.75621563965,-5.67,3.0,5.979e-10,0.0045
7.8,1.36659481475e-10,0.771434217302,-5.67,3.0,5.979e-10,0.0045
7.9,1.28516361125e-10,0.785053752927,-5.67,3.0,5.979e-10,0.0045
8.0,1.20912897492e-10,0.797770701636,-5.67,3.0,5.979e-10,0.0045
8.1,1.12542084068e-10,0.811771058592,-5.67,3.0,5.979e-10,0.0045
8.2,1.11321008199e-10,0.813813333001,-5.67,3.0,5.979e-10,0.0045
8.3,1.09034412586e-10,0.817637711012,-5.67,3.0,5.979e-10,0.0045
8.4,1.06520304175e-10,0.821842608839,-5.67,3.0,5.979e-10,0.0045
8.5,1.03948142297e-10,0.82614460228,-5.67,3.0,5.979e-10,0.0045
8.6,1.01377245511e-10,0.830444479828,-5.67,3.0,5.979e-10,0.0045
8.7,9.88464527923e-11,0.834677282502,-5.67,3.0,5.979e-10,0.0045
8.8,9.63931279734e-11,0.838780518526,-5.67,3.0,5.979e-10,0.0045
8.9,9.40554696933e-11,0.842690299894,-5.67,3.0,5.979e-10,0.0045
9.0,9.18695518993e-11,0.846346292191,-5.67,3.0,5.979e-10,0.0045
9.1,8.98653049557e-11,0.849698436267,-5.67,3.0,5.979e-10,0.0045
9.2,8.8063452272e-11,0.852712071798,-5.67,3.0,5.979e-10,0.0045
9.3,8.6474222355e-11,0.855370091395,-5.67,3.0,5.979e-10,0.0045
9.4,8.50978316742e-11,0.857672133009,-5.67,3.0,5.979e-10,0.0045
9.5,8.39262465015e-11,0.859631633214,-5.67,3.0,5.979e-10,0.0045
9.6,8.29455742534e-11,0.861271827641,-5.67,3.0,5.979e-10,0.0045
9.7,8.21385167911e-11,0.862621647782,-5.67,3.0,5.979e-10,0.0045
9.8,8.14865138453e-11,0.863712136067,-5.67,3.0,5.979e-10,0.0045
9.9,8.09714083953e-11,0.864573660486,-5.67,3.0,5.979e-10,0.0045
10.0,8.05766196614e-11,0.865233952732,-5.67,3.0,5.979e-10,0.0045
2.0,5.97892315523e-10,1.28524452247e-05,-5.67,3.0,5.979e-10,0.004
2.1,5.97889944331e-10,1.68183124269e-05,-5.67,3.0,5.979e-10,0.004
2.2,5.97886900365e-10,2.19094079277e-05,-5.67,3.0,5.979e-10,0.004
2.3,5.97883005273e-10,2.84240291017e-05,-5.67,3.0,5.979e-10,0.004
2.4,5.97878035666e-10,3.67357986285e-05,-5.67,3.0,5.979e-10,0.004
2.5,5.97871711665e-10,4.73128198695e-05,-5.67,3.0,5.979e-10,0.004
2.6,5.97863682405e-10,6.0741921726e-05,-5.67,3.0,5.979e-10,0.004
2.7,5.97853507712e-10,7.77593042314e-05,-5.67,3.0,5.979e-10,0.004
2.8,5.97840634937e-10,9.92892841612e-05,-5.67,3.0,5.979e-10,0.004
2.9,5.97824369706e-10,0.000126493216257,-5.67,3.0,5.979e-10,0.004
3.0,5.97803839016e-10,0.000160831215922,-5.67,3.0,5.979e-10,0.004
3.1,5.97777944808e-10,0.000204139809333,-5.67,3.0,5.979e-10,0.004
3.2,5.97745305554e-10,0.000258729630373,-5.67,3.0,5.979e-10,0.004
3.3,5.97704182906e-10,0.000327508101689,-5.67,3.0,5.979e-10,0.004
3.4,5.97652389554e-10,0.000414133544071,-5.67,3.0,5.979e-10,0.004
3.5,5.97587173628e-10,0.000523208516474,-5.67,3.0,5.979e-10,0.004
3.6,5.97505073708e-10,0.000660522314768,-5.67,3.0,5.979e-10,0.004
3.7,5.97401737076e-10,0.000833354948988,-5.67,3.0,5.979e-10,0.004
3.8,5.97271692158e-10,0.00105085773875,-5.67,3.0,5.979e-10,0.004
3.9,5.97108063935e-10,0.0013245292942,-5.67,3.0,5.979e-10,0.004
4.0,5.96902218649e-10,0.00166880975247,-5.67,3.0,5.979e-10,0.004
4.1,5.96643321158e-10,0.00210182111055,-5.67,3.0,5.979e-10,0.004
4.2,5.96317785042e-10,0.00264628693427,-5.67,3.0,5.979e-10,0.004
4.3,5.95908591883e-10,0.0033306708764,-5.67,3.0,5.979e-10,0.004
4.4,5.95394452401e-10,0.00419057969393,-5.67,3.0,5.979e-10,0.004
4.5,5.94748778856e-10,0.00527048192674,-5.67,3.0,5.979e-10,0.004
4.6,5.93938435788e-10,0.00662579731059,-5.67,3.0,5.979e-10,0.004
4.7,5.92922236468e-10,0.00832541149356,-5.67,3.0,5.979e-10,0.004
4.8,5.91649157185e-10,0.0104546626777,-5.67,3.0,5.979e-10,0.004
4.9,5.90056254242e-10,0.0131188254859,-5.67,3.0,5.979e-10,0.004
5.0,5.88066293839e-10,0.0164470750309,-5.67,3.0,5.979e-10,0.004
5.1,5.85585150109e-10,0.020596838754,-5.67,3.0,5.979e-10,0.004
5.2,5.82499100181e-10,0.0257583204867,-5.67,3.0,5.979e-10,0.004
5.3,5.78672258571e-10,0.0321587914852,-5.67,3.0,5.979e-10,0.004
5.4,5.73944557056e-10,0.040065969132,-5.67,3.0,5.979e-10,0.004
5.5,5.68130891504e-10,0.0497894438802,-5.67,3.0,5.979e-10,0.004
5.6,5.61022370961e-10,0.0616785901305,-5.67,3.0,5.979e-10,0.004
5.7,5.52390767709e-10,0.076115123417,-5.67,3.0,5.979e-10,0.004
5.8,5.41997701312e-10,0.093497739903,-5.67,3.0,5.979e-10,0.004
5.9,5.29609889628e-10,0.114216608751,-5.67,3.0,5.979e-10,0.004
6.0,5.15021502499e-10,0.138615985116,-5.67,3.0,5.979e-10,0.004
6.1,4.98083501645e-10,0.166945138577,-5.67,3.0,5.979e-10,0.004
6.2,4.78737900445e-10,0.199301052944,-5.67,3.0,5.979e-10,0.004
6.3,4.5705221814e-10,0.235570800903,-5.67,3.0,5.979e-10,0.004
6.4,4.33246716024e-10,0.275385990928,-5.67,3.0,5.979e-10,0.004
6.5,4.07705548257e-10,0.318104117316,-5.67,3.0,5.979e-10,0.004
6.6,3.80964193352e-10,0.362829581281,-5.67,3.0,5.979e-10,0.004
6.7,3.53670220933e-10,0.408479309361,-5.67,3.0,5.979e-10,0.004
6.8,3.26521712744e-10,0.453885745536,-5.67,3.0,5.979e-10,0.004
6.9,3.00194810933e-10,0.49791802821,-5.67,3.0,5.979e-10,0.004
7.0,2.75275617621e-10,0.539595889579,-5.67,3.0,5.979e-10,0.004
7.1,2.52210122157e-10,0.578173403317,-5.67,3.0,5.979e-10,0.004
7.2,2.31279769356e-10,0.613179847205,-5.67,3.0,5.979e-10,0.004
7.3,2.1260262741e-10,0.644417749774,-5.67,3.0,5.979e-10,0.004
7.4,1.96154039983e-10,0.671928349251,-5.67,3.0,5.979e-10,0.004
7.5,1.81797862162e-10,0.695939350791,-5.67,3.0,5.979e-10,0.004
7.6,1.69319678476e-10,0.716809368664,-5.67,3.0,5.979e-10,0.004
7.7,1.58455283145e-10,0.734980292449,-5.67,3.0,5.979e-10,0.004
7.8,1.48908978852e-10,0.750946681967,-5.67,3.0,5.979e-10,0.004
7.9,1.40352510451e-10,0.765257550676,-5.67,3.0,5.979e-10,0.004
8.0,1.32362149022e-10,0.778621593875,-5.67,3.0,5.979e-10,0.004
8.1,1.23609007954e-10,0.793261401649,-5.67,3.0,5.979e-10,0.004
8.2,1.2214160397e-10,0.795715664877,-5.67,3.0,5.979e-10,0.004
8.3,1.19568970023e-10,0.800018447863,-5.67,3.0,5.979e-10,0.004
8.4,1.16783760654e-10,0.804676767597,-5.67,3.0,5.979e-10,0.004
8.5,1.13950326721e-10,0.809415743902,-5.67,3.0,5.979e-10,0.004
8.6,1.11126290662e-10,0.814139002071,-5.67,3.0,5.979e-10,0.004
8.7,1.08350752279e-10,0.818781146882,-5.67,3.0,5.979e-10,0.004
8.8,1.05662730574e-10,0.823276918257,-5.67,3.0,5.979e-10,0.004
8.9,1.03102901793e-10,0.82755828434,-5.67,3.0,5.979e-10,0.004
9.0,1.00710045959e-10,0.831560384748,-5.67,3.0,5.979e-10,0.004
9.1,9.85165011325e-11,0.835229133413,-5.67,3.0,5.979e-10,0.004
9.2,9.65447244833e-11,0.838526970257,-5.67,3.0,5.979e-10,0.004
9.3,9.48058210471e-11,0.841435321881,-5.67,3.0,5.979e-10,0.004
9.4,9.33000246689e-11,0.843953797175,-5.67,3.0,5.979e-10,0.004
9.5,9.20185913717e-11,0.846097020619,-5.67,3.0,5.979e-10,0.004
9.6,9.09463936281e-11,0.847890293313,-5.67,3.0,5.979e-10,0.004
9.7,9.00645923695e-11,0.849365123985,-5.67,3.0,5.979e-10,0.004
9.8,8.93529775212e-11,0.850555314398,-5.67,3.0,5.979e-10,0.004
9.9,8.87917897875e-11,0.851493912381,-5.67,3.0,5.979e-10,0.004
10.0,8.83630060071e-11,0.852211062039,-5.67,3.0,5.979e-10,0.004
2.0,5.97886103382e-10,2.32423783241e-05,-5.67,2.9,5.979e-10,0.0095
2.1,5.97881902009e-10,3.02692607459e-05,-5.67,2.9,5.979e-10,0.0095
2.2,5.97876537847e-10,3.92409315938e-05,-5.67,2.9,5.979e-10,0.0095
2.3,5.97869709775e-10,5.06610219099e-05,-5.67,2.9,5.979e-10,0.0095
2.4,5.97861040233e-10,6.51610085299e-05,-5.67,2.9,5.979e-10,0.0095
2.5,5.97850056215e-10,8.35320036795e-05,-5.67,2.9,5.979e-10,0.0095
2.6,5.97836163318e-10,0.000106768158555,-5.67,2.9,5.979e-10,0.0095
2.7,5.97818614487e-10,0.000136118937949,-5.67,2.9,5.979e-10,0.0095
2.8,5.97796470057e-10,0.000173155950828,-5.67,2.9,5.979e-10,0.0095
2.9,5.97768547627e-10,0.000219856787088,-5.67,2.9,5.979e-10,0.0095
3.0,5.97733359093e-10,0.000278710331159,-5.67,2.9,5.979e-10,0.0095
3.1,5.97689031593e-10,0.000352848983107,-5.67,2.9,5.979e-10,0.0095
3.2,5.97633208257e-10,0.000446214656297,-5.67,2.9,5.979e-10,0.0095
3.3,5.97562923658e-10,0.000563767088142,-5.67,2.9,5.979e-10,0.0095
3.4,5.9747444757e-10,0.000711745158053,-5.67,2.9,5.979e-10,0.0095
3.5,5.97363089094e-10,0.000897994490717,-5.67,2.9,5.979e-10,0.0095
3.6,5.97222951348e-10,0.0011323777421,-5.67,2.9,5.979e-10,0.0095
3.7,5.9704662462e-10,0.00142728780733,-5.67,2.9,5.979e-10,0.0095
3.8,5.96824803173e-10,0.00179828872219,-5.67,2.9,5.979e-10,0.0095
3.9,5.96545807739e-10,0.00226491430172,-5.67,2.9,5.979e-10,0.0095
4.0,5.961949921e-10,0.00285166064559,-5.67,2.9,5.979e-10,0.0095
4.1,5.95754008164e-10,0.0035892153136,-5.67,2.9,5.979e-10,0.0095
4.2,5.95199899852e-10,0.0045159728182,-5.67,2.9,5.979e-10,0.0095
4.3,5.9450399232e-10,0.00567989242348,-5.67,2.9,5.979e-10,0.0095
4.4,5.93630540373e-10,0.00714075870045,-5.67,2.9,5.979e-10,0.0095
4.5,5.92535099818e-10,0.00897290547249,-5.67,2.9,5.979e-10,0.0095
4.6,5.91162590147e-10,0.0112684560177,-5.67,2.9,5.979e-10,0.0095
4.7,5.89445029775e-10,0.0141411109299,-5.67,2.9,5.979e-10,0.0095
4.8,5.87298949289e-10,0.0177304745125,-5.67,2.9,5.979e-10,0.0095
4.9,5.84622549555e-10,0.0222068079027,-5.67,2.9,5.979e-10,0.0095
5.0,5.812927058e-10,0.027776039806,-5.67,2.9,5.979e-10,0.0095
5.1,5.77162110949e-10,0.0346845443235,-5.67,2.9,5.979e-10,0.0095
5.2,5.72056954024e-10,0.0432230238769,-5.67,2.9,5.979e-10,0.0095
5.3,5.65775810627e-10,0.0537283648988,-5.67,2.9,5.979e-10,0.0095
5.4,5.58090704001e-10,0.0665818631862,-5.67,2.9,5.979e-10,0.0095
5.5,5.48751618205e-10,0.0822016755227,-5.67,2.9,5.979e-10,0.0095
5.6,5.3749600741e-10,0.101026915186,-5.67,2.9,5.979e-10,0.0095
5.7,5.24064893418e-10,0.12349072852,-5.67,2.9,5.979e-10,0.0095
5.8,5.08226740456e-10,0.149980363847,-5.67,2.9,5.979e-10,0.0095
5.9,4.89809163324e-10,0.180784138946,-5.67,2.9,5.979e-10,0.0095
6.0,4.68736463724e-10,0.216028660773,-5.67,2.9,5.979e-10,0.0095
6.1,4.45068108007e-10,0.255614470636,-5.67,2.9,5.979e-10,0.0095
6.2,4.19030231944e-10,0.299163351825,-5.67,2.9,5.979e-10,0.0095
6.3,3.91030417516e-10,0.345993615126,-5.67,2.9,5.979e-10,0.0095
6.4,3.61646960685e-10,0.395138048695,-5.67,2.9,5.979e-10,0.0095
6.5,3.31588627233e-10,0.44541122724,-5.67,2.9,5.979e-10,0.0095
6.6,3.01628736651e-10,0.495519758068,-5.67,2.9,5.979e-10,0.0095
6.7,2.72525532248e-10,0.54419546371,-5.67,2.9,5.979e-10,0.0095
6.8,2.44945516236e-10,0.590323605559,-5.67,2.9,5.979e-10,0.0095
6.9,2.19405386157e-10,0.633039996392,-5.67,2.9,5.979e-10,0.0095
7.0,1.96241933688e-10,0.671781345228,-5.67,2.9,5.979e-10,0.0095
7.1,1.75610819407e-10,0.706287306561,-5.67,2.9,5.979e-10,0.0095
7.2,1.57508109227e-10,0.736564460232,-5.67,2.9,5.979e-10,0.0095
7.3,1.41804988896e-10,0.762828250718,-5.67,2.9,5.979e-10,0.0095
7.4,1.28286209383e-10,0.785438686431,-5.67,2.9,5.979e-10,0.0095
7.5,1.16685200574e-10,0.80484161135,-5.67,2.9,5.979e-10,0.0095
7.6,1.06711753657e-10,0.821522405658,-5.67,2.9,5.979e-10,0.0095
7.7,9.80703896071e-11,0.835975264079,-5.67,2.9,5.979e-10,0.0095
7.8,9.04678252766e-11,0.848690708686,-5.67,2.9,5.979e-10,0.0095
7.9,8.36030734991e-11,0.860172146682,-5.67,2.9,5.979e-10,0.0095
8.0,7.71009976312e-11,0.871047001788,-5.67,2.9,5.979e-10,0.0095
8.1,6.97366154377e-11,0.88336408189,-5.67,2.9,5.979e-10,0.0095
8.2,6.91004399555e-11,0.884428098419,-5.67,2.9,5.979e-10,0.0095
8.3,6.74655135612e-11,0.88716254631,-5.67,2.9,5.979e-10,0.0095
8.4,6.54889860741e-11,0.890468329028,-5.67,2.9,5.979e-10,0.0095
8.5,6.33895164788e-11,0.893979734941,-5.67,2.9,5.979e-10,0.0095
8.6,6.12572097093e-11,0.8975460617,-5.67,2.9,5.979e-10,0.0095
8.7,5.91510421653e-11,0.90106867007,-5.67,2.9,5.979e-10,0.0095
8.8,5.71190800084e-11,0.904467168409,-5.67,2.9,5.979e-10,0.0095
8.9,5.52019574024e-11,0.907673595246,-5.67,2.9,5.979e-10,0.0095
9.0,5.34318525351e-11,0.910634131903,-5.67,2.9,5.979e-10,0.0095
9.1,5.18309679492e-11,0.913311644173,-5.67,2.9,5.979e-10,0.0095
9.2,5.04109931282e-11,0.915686581154,-5.67,2.9,5.979e-10,0.0095
9.3,4.91738536443e-11,0.917755722288,-5.67,2.9,5.979e-10,0.0095
9.4,4.81134565773e-11,0.919529258108,-5.67,2.9,5.979e-10,0.0095
9.5,4.72179280837e-11,0.921027047861,-5.67,2.9,5.979e-10,0.0095
9.6,4.64718725561e-11,0.922274841017,-5.67,2.9,5.979e-10,0.0095
9.7,4.58583346871e-11,0.923300995673,-5.67,2.9,5.979e-10,0.0095
9.8,4.53603156825e-11,0.924133942662,-5.67,2.9,5.979e-10,0.0095
9.9,4.49618275207e-11,0.924800422277,-5.67,2.9,5.979e-10,0.0095
10.0,4.46485483719e-11,0.925324388072,-5.67,2.9,5.979e-10,0.0095
2.0,5.97886786951e-10,2.20990951665e-05,-5.67,2.9,5.979e-10,0.009
2.1,5.97882785793e-10,2.87911138987e-05,-5.67,2.9,5.979e-10,0.009
2.2,5.97877675314e-10,3.73384947316e-05,-5.67,2.9,5.979e-10,0.009
2.3,5.97871167807e-10,4.82224335174e-05,-5.67,2.9,5.979e-10,0.009
2.4,5.97862902906e-10,6.20456497742e-05,-5.67,2.9,5.979e-10,0.009
2.5,5.97852428705e-10,7.95639655459e-05,-5.67,2.9,5.979e-10,0.009
2.6,5.97839177773e-10,0.000101726420806,-5.67,2.9,5.979e-10,0.009
2.7,5.97822436958e-10,0.000129725776886,-5.67,2.9,5.979e-10,0.009
2.8,5.97801309325e-10,0.000165062175949,-5.67,2.9,5.979e-10,0.009
2.9,5.97774666309e-10,0.000209623166081,-5.67,2.9,5.979e-10,0.009
3.0,5.97741087596e-10,0.000265784251547,-5.67,2.9,5.979e-10,0.009
3.1,5.97698785638e-10,0.000336535143,-5.67,2.9,5.979e-10,0.009
